,Unnamed: 0,MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price,Zip Code,address,location,distance
106,106,DCDC427296,RES,CLS,1827 1st St NW ,Washington,"Washington, DC",2.0,1-Jan,Unit/Flat/Apartment,6/14/2019,Compass (COMPS1),486000.0,20001,"1827 1st St NW , Washington, DC 20001","(38.9151055, -77.0118982260417)",0
107,107,DCDC427288,RES,CLS,400 Massachusetts Ave NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/14/2019,Keller Williams Capital Properties (KWCP1),410000.0,20001,"400 Massachusetts Ave NW , Washington, DC 20001","(38.899969, -77.016802)",0
108,108,DCDC426852,RES,CLS,475 K St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/19/2019,Compass (COMPS1),510000.0,20001,"475 K St NW , Washington, DC 20001","(38.903577, -77.018707)",0
109,109,DCDC426940,RES,CLS,1611 1st St NW,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/12/2019,Redfin Corp (REFC3),410000.0,20001,"1611 1st St NW, Washington, DC 20001","(38.91149995, -77.0119221025222)",0
110,110,DCDC427192,RES,CLS,1415 10th St NW ,Washington,"Washington, DC",2.0,2,Twin/Semi-Detached,6/21/2019,"Washington Fine Properties, LLC (WFP1)",754000.0,20001,"1415 10th St NW , Washington, DC 20001","(38.9091966, -77.0257049914576)",0
111,111,DCDC425850,RES,CLS,811 4th St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/28/2019,TTR Sotheby's International Realty (TTRS5),488500.0,20001,"811 4th St NW , Washington, DC 20001","(38.90093145, -77.0159238735056)",0
112,112,DCDC422210,RES,CLS,52 U St NW,Washington,"Washington, DC",5.0,1-Feb,Row/Townhouse,6/19/2019,Keller Williams Realty (KWR21),1087400.0,20001,"52 U St NW, Washington, DC 20001","(38.91684195, -77.0108647932359)",0
113,113,DCDC426696,RES,CLS,1600 8th St NW ,Washington,"Washington, DC",3.0,1-Feb,Twin/Semi-Detached,7/10/2019,"Long & Foster Real Estate, Inc. (LNG147)",1150000.0,20001,"1600 8th St NW , Washington, DC 20001","(38.9112726, -77.0231547)",0
114,114,DCDC426602,RES,CLS,1512 10th St NW,Washington,"Washington, DC",4.0,4,Row/Townhouse,7/8/2019,Compass (COMPS4),1965000.0,20001,"1512 10th St NW, Washington, DC 20001","(38.91013805, -77.0262166747871)",0
115,115,DCDC425176,RES,CLS,415 R St NW,Washington,"Washington, DC",4.0,1-Feb,Row/Townhouse,6/20/2019,Compass (COMPS2),1150000.0,20001,"415 R St NW, Washington, DC 20001","(38.912601, -77.0125263)",0
116,116,DCDC425068,RES,CLS,929 Florida Ave NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/11/2019,"Urban Brokers, LLC (UBRO1)",505000.0,20001,"929 Florida Ave NW , Washington, DC 20001","(38.91869955, -77.0241417840963)",0
117,117,DCDC426326,RES,CLS,58 S St NW,Washington,"Washington, DC",2.0,2-Feb,Row/Townhouse,6/19/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED4),1000000.0,20001,"58 S St NW, Washington, DC 20001","(38.9139163, -77.0109911457599)",0
118,118,DCDC425940,RES,CLS,2120 Vermont Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/28/2019,The ONE Street Company (ONERE1),625000.0,20001,"2120 Vermont Ave NW , Washington, DC 20001","(38.9186743, -77.0248464)",0
119,119,DCDC425944,RES,CLS,929 Florida Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/6/2019,Redfin Corp (REFC3),704200.0,20001,"929 Florida Ave NW , Washington, DC 20001","(38.91869955, -77.0241417840963)",0
120,120,DCDC426100,RES,CLS,150 V St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/1/2019,Redfin Corp (REFC3),354000.0,20001,"150 V St NW , Washington, DC 20001","(38.9179176, -77.01421120035)",0
121,121,DCDC425752,RES,CLS,1030 Fairmont St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/6/2019,BUYSELLDC (BUYL1),355000.0,20001,"1030 Fairmont St NW , Washington, DC 20001","(38.92459025, -77.0266204901633)",0
122,122,DCDC425572,RES,CLS,762 Harvard St NW,Washington,"Washington, DC",3.0,1-Mar,Row/Townhouse,6/20/2019,Fairfax Realty of Tysons (FRX2),874900.0,20001,"762 Harvard St NW, Washington, DC 20001","(38.9268092, -77.0249870888354)",0
123,123,DCDC425534,RES,CLS,2030 8th St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/2/2019,TTR Sotheby's International Realty (TTRS4),465000.0,20001,"2030 8th St NW , Washington, DC 20001","(38.9175243, -77.02320955)",0
124,124,DCDC425332,RES,CLS,919 Florida Ave NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/3/2019,TTR Sotheby's International Realty (TTRS5),470000.0,20001,"919 Florida Ave NW , Washington, DC 20001","(38.918537, -77.024372)",0
125,125,DCDC424352,RES,CLS,1938 4th St NW,Washington,"Washington, DC",3.0,3,Twin/Semi-Detached,6/21/2019,Compass (COMPS1),790000.0,20001,"1938 4th St NW, Washington, DC 20001","(38.9172542, -77.0176817083388)",0
126,126,DCDC425054,RES,CLS,57 N St NW ,Washington,"Washington, DC",2.0,Feb-00,Unit/Flat/Apartment,7/1/2019,McWilliams/Ballard Inc. (MCWB1),807400.0,20001,"57 N St NW , Washington, DC 20001","(38.9073186150061, -77.0111520479494)",0
127,127,DCDC424868,RES,CLS,20 Bryant St NW,Washington,"Washington, DC",4.0,1-Apr,Row/Townhouse,6/3/2019,Compass (COMPS1),1500000.0,20001,"20 Bryant St NW, Washington, DC 20001","(38.92109295, -77.0100416821885)",0
128,128,DCDC424258,RES,CLS,1011 M St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/5/2019,TTR Sotheby's International Realty (TTRS5),845000.0,20001,"1011 M St NW , Washington, DC 20001","(38.9057263061225, -77.0262162040816)",0
129,129,DCDC424882,RES,CLS,715 6th St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/16/2019,TTR Sotheby's International Realty (TTRS5),705000.0,20001,"715 6th St NW , Washington, DC 20001","(38.89886875, -77.019801)",0
130,130,DCDC424612,RES,CLS,1421 1st St NW,Washington,"Washington, DC",2.0,1-Feb,Row/Townhouse,6/4/2019,Compass (COMPS1),799555.0,20001,"1421 1st St NW, Washington, DC 20001","(38.9091198, -77.011937803993)",0
131,131,DCDC424618,RES,CLS,475 K St NW ,Washington,"Washington, DC",2.0,1,Unit/Flat/Apartment,7/5/2019,Compass (COMPS1),595000.0,20001,"475 K St NW , Washington, DC 20001","(38.903577, -77.018707)",0
132,132,DCDC424764,RES,CLS,448 M St NW ,Washington,"Washington, DC",3.0,2,Row/Townhouse,8/30/2019,Compass (COMPS1),1095000.0,20001,"448 M St NW , Washington, DC 20001","(38.90540195, -77.0182640683398)",0
133,133,DCDC424632,RES,CLS,1815 9th St NW,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/14/2019,"Washington Fine Properties ,LLC (WFP8)",890500.0,20001,"1815 9th St NW, Washington, DC 20001","(38.9206098, -77.0240398)",0
134,134,DCDC424452,RES,CLS,49 Adams St NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,6/20/2019,Compass (COMPS1),1170000.0,20001,"49 Adams St NW, Washington, DC 20001","(38.9204302, -77.0107794421695)",0
135,135,DCDC424272,RES,CLS,617 Harvard St NW ,Washington,"Washington, DC",2.0,1-Feb,Row/Townhouse,7/11/2019,McWilliams/Ballard Inc. (MCWB1),689900.0,20001,"617 Harvard St NW , Washington, DC 20001","(38.9274674987958, -77.0221497326523)",0
136,136,DCDC423992,RES,CLS,435 R St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/9/2019,Compass (COMPS1),424995.0,20001,"435 R St NW , Washington, DC 20001","(38.912601, -77.0125263)",0
137,137,DCDC423442,RES,CLS,938 N St NW,Washington,"Washington, DC",3.0,3,Row/Townhouse,8/12/2019,Compass (COMPS1),1225000.0,20001,"938 N St NW, Washington, DC 20001","(38.90704065, -77.025457434793)",0
138,138,DCDC423534,RES,CLS,912 French St NW,Washington,"Washington, DC",3.0,Feb-00,Row/Townhouse,6/12/2019,TTR Sotheby's International Realty (TTRS6),1288000.0,20001,"912 French St NW, Washington, DC 20001","(38.913224, -77.0249056533659)",0
139,139,DCDC423900,RES,CLS,1745 1st St NW,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,6/26/2019,McEnearney Associates (MCE14),880000.0,20001,"1745 1st St NW, Washington, DC 20001","(38.9138985, -77.011921023494)",0
140,140,DCDC423206,RES,CLS,1010 Massachusetts Ave NW ,Washington,"Washington, DC",2.0,1,Row/Townhouse,7/9/2019,Redfin Corp (REFC3),649000.0,20001,"1010 Massachusetts Ave NW , Washington, DC 20001","(38.9033095, -77.0267115519563)",0
141,141,DCDC423602,RES,CLS,149 T St NW ,Washington,"Washington, DC",3.0,3,Unit/Flat/Apartment,6/7/2019,Compass (COMPS1),740000.0,20001,"149 T St NW , Washington, DC 20001","(38.91572665, -77.013952075103)",0
142,142,DCDC421820,RES,CLS,1010 Massachusetts Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/11/2019,TTR Sotheby's International Realty (TTRS2),725000.0,20001,"1010 Massachusetts Ave NW , Washington, DC 20001","(38.9033095, -77.0267115519563)",0
143,143,DCDC423590,RES,CLS,929 Florida Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/14/2019,Compass (COMPS1),690000.0,20001,"929 Florida Ave NW , Washington, DC 20001","(38.91869955, -77.0241417840963)",0
144,144,DCDC422988,RES,CLS,1534 6th St NW,Washington,"Washington, DC",4.0,1-Apr,Row/Townhouse,6/11/2019,Compass (COMPS2),1420000.0,20001,"1534 6th St NW, Washington, DC 20001","(38.91077735, -77.0201678351818)",0
145,145,DCDC423038,RES,CLS,81 U St NW ,Washington,"Washington, DC",3.0,Mar-00,Twin/Semi-Detached,7/11/2019,RLAH Real Estate (RLAH2),889000.0,20001,"81 U St NW , Washington, DC 20001","(38.9170779587394, -77.0108990045629)",0
146,146,DCDC422494,RES,CLS,1846 2nd St NW,Washington,"Washington, DC",3.0,1-Mar,Row/Townhouse,6/5/2019,RLAH Real Estate (RLAH5),992500.0,20001,"1846 2nd St NW, Washington, DC 20001","(38.91557525, -77.01455358325)",0
147,147,DCDC422372,RES,CLS,1628 11th St NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,6/13/2019,TTR Sotheby's International Realty (TTRS2),990500.0,20001,"1628 11th St NW , Washington, DC 20001","(38.9026225, -77.027032)",0
148,148,DCDC422208,RES,CLS,555 Massachusetts Ave NW ,Washington,"Washington, DC",1.0,1,Penthouse Unit/Flat/Apartment,6/10/2019,RE/MAX Pros-Germantown (RRP1),555000.0,20001,"555 Massachusetts Ave NW , Washington, DC 20001","(38.90175595, -77.0192354473468)",0
149,149,DCDC421720,RES,CLS,42 Bryant St NW,Washington,"Washington, DC",6.0,2-Apr,Row/Townhouse,6/17/2019,Compass (COMPS2),1699500.0,20001,"42 Bryant St NW, Washington, DC 20001","(38.92108775, -77.0108161942357)",0
150,150,DCDC421848,RES,CLS,532-534 Hobart Pl NW,Washington,"Washington, DC",4.0,2,Row/Townhouse,7/22/2019,RLAH Real Estate (RLAH5),599000.0,20001,"532-534 Hobart Pl NW, Washington, DC 20001","(38.9280479722222, -77.0208756111111)",0
151,151,DCDC421374,RES,CLS,2217 Flagler Pl NW,Washington,"Washington, DC",4.0,1-Feb,End of Row/Townhouse,7/12/2019,RLAH Real Estate (RLAH5),765000.0,20001,"2217 Flagler Pl NW, Washington, DC 20001","(38.91967215, -77.0133336295724)",0
152,152,DCDC421888,RES,CLS,555 Massachusetts Ave NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/12/2019,Compass (COMPS1),625000.0,20001,"555 Massachusetts Ave NW , Washington, DC 20001","(38.90175595, -77.0192354473468)",0
153,153,DCDC420588,RES,CLS,930 Westminster St NW,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,6/14/2019,"Long & Foster Real Estate, Inc. (LNG44)",1550000.0,20001,"930 Westminster St NW, Washington, DC 20001","(38.9146908, -77.0250788578216)",0
154,154,DCDC421232,RES,CLS,59 Randolph Pl NW ,Washington,"Washington, DC",2.0,1-Feb,Row/Townhouse,6/14/2019,Coldwell Banker Residential Brokerage (CBRB54),710000.0,20001,"59 Randolph Pl NW , Washington, DC 20001","(38.9134991, -77.0110489826025)",0
155,155,DCDC421642,RES,CLS,555 Massachusetts Ave NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/11/2019,RLAH Real Estate (RLAH2),500000.0,20001,"555 Massachusetts Ave NW , Washington, DC 20001","(38.90175595, -77.0192354473468)",0
156,156,DCDC421592,RES,CLS,2120 Vermont Ave NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/21/2019,Samson Properties (SAMP1),370000.0,20001,"2120 Vermont Ave NW , Washington, DC 20001","(38.9186743, -77.0248464)",0
157,157,DCDC420884,RES,CLS,558 Harvard NW ,Washington,"Washington, DC",4.0,1-Apr,Row/Townhouse,6/6/2019,McWilliams/Ballard Inc. (MCWB1),1200000.0,20001,"558 Harvard NW , Washington, DC 20001","(0, 0)",0
158,158,DCDC420134,RES,CLS,1122 5th St NW,Washington,"Washington, DC",4.0,2-Mar,Row/Townhouse,8/16/2019,Fairfax Realty Elite (FXR4),1100000.0,20001,"1122 5th St NW, Washington, DC 20001","(38.905031, -77.0191579075163)",0
159,159,DCDC418542,RES,CLS,910 M St NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,6/19/2019,"Long & Foster Real Estate, Inc. (LNG1)",960000.0,20001,"910 M St NW , Washington, DC 20001","(38.90516665, -77.0248147491904)",0
160,160,DCDC419824,RES,CLS,2022 Flagler Pl NW ,Washington,"Washington, DC",1.0,1,Penthouse Unit/Flat/Apartment,6/10/2019,Coldwell Banker Residential Brokerage (CBRB106),410000.0,20001,"2022 Flagler Pl NW , Washington, DC 20001","(38.9176618, -77.0137014)",0
161,161,DCDC419948,RES,CLS,79 U St NW ,Washington,"Washington, DC",3.0,3,Twin/Semi-Detached,6/14/2019,RLAH Real Estate (RLAH2),929000.0,20001,"79 U St NW , Washington, DC 20001","(38.9170785858855, -77.0107773382171)",0
162,162,DCDC419946,RES,CLS,79 U St NW ,Washington,"Washington, DC",3.0,3,Twin/Semi-Detached,6/17/2019,RLAH Real Estate (RLAH2),749000.0,20001,"79 U St NW , Washington, DC 20001","(38.9170785858855, -77.0107773382171)",0
163,163,DCDC404006,RES,CLS,1826 9th St NW ,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/10/2019,Redfin Corp (REFC2),727000.0,20001,"1826 9th St NW , Washington, DC 20001","(38.9206098, -77.0240398)",0
164,164,DCDC403774,RES,CLS,301 Massachusetts Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/11/2019,Optime Realty (OPMR1),625000.0,20001,"301 Massachusetts Ave NW , Washington, DC 20001","(38.9004515, -77.0154541)",0
165,165,DCDC403430,RES,CLS,920 I St NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,7/17/2019,McWilliams/Ballard Inc. (MCWB3),1125000.0,20001,"920 I St NW , Washington, DC 20001","(38.900749, -77.0244209)",0
166,166,DCDC402124,RES,CLS,777 7th St NW ,Washington,"Washington, DC",2.0,1-Feb,Penthouse Unit/Flat/Apartment,6/10/2019,Compass (COMPS1),820000.0,20001,"777 7th St NW , Washington, DC 20001","(38.89943779623, -77.0218104086193)",0
167,167,DCDC401798,RES,CLS,77 V St NW,Washington,"Washington, DC",5.0,1-Mar,Row/Townhouse,6/6/2019,TTR Sotheby's International Realty (TTRS4),1339000.0,20001,"77 V St NW, Washington, DC 20001","(38.9182962, -77.0114441382146)",0
168,168,DCDC401212,RES,CLS,919 Florida Ave NW ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,7/26/2019,Coldwell Banker Residential Brokerage (CBRB106),420000.0,20001,"919 Florida Ave NW , Washington, DC 20001","(38.918537, -77.024372)",0
169,169,DCDC400636,RES,CLS,440 L St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/28/2019,Renter's Warehouse DC (RTWH1),475000.0,20001,"440 L St NW , Washington, DC 20001","(38.90338695, -77.0173690852959)",0
170,170,DCDC399352,RES,CLS,2913 Georgia NW,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/7/2019,"Smart Realty, LLC (CMAR1)",685000.0,20001,"2913 Georgia NW, Washington, DC 20001","(0, 0)",0
171,171,DCDC399156,RES,CLS,33 Bryant St NW ,Washington,"Washington, DC",3.0,3,Unit/Flat/Apartment,6/4/2019,TTR Sotheby's International Realty (TTRS4),815000.0,20001,"33 Bryant St NW , Washington, DC 20001","(38.92150355, -77.0102626175319)",0
172,172,DCDC399036,RES,CLS,57 N St NW ,Washington,"Washington, DC",0.0,1,Unit/Flat/Apartment,7/17/2019,Compass (COMPS2),370000.0,20001,"57 N St NW , Washington, DC 20001","(38.9073186150061, -77.0111520479494)",0
173,173,DCDC398744,RES,CLS,920 I St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/7/2019,TTR Sotheby's International Realty (TTRS4),767450.0,20001,"920 I St NW , Washington, DC 20001","(38.900749, -77.0244209)",0
174,174,DCDC348318,RES,CLS,46 V St NW,Washington,"Washington, DC",5.0,1-Feb,Row/Townhouse,6/21/2019,RE/MAX Realty Services (RBE1),850000.0,20001,"46 V St NW, Washington, DC 20001","(38.9179548, -77.0104583256982)",0
175,175,DCDC365002,RES,CLS,2206 Flagler Pl NW,Washington,"Washington, DC",2.0,1-Feb,Row/Townhouse,7/26/2019,Fairfax Realty Elite (FXR4),780000.0,20001,"2206 Flagler Pl NW, Washington, DC 20001","(38.9194485, -77.0137825665505)",0
176,176,DCDC364208,RES,CLS,71 Florida Ave NW,Washington,"Washington, DC",3.0,1-Mar,Row/Townhouse,6/14/2019,Redfin Corp (REFC3),779000.0,20001,"71 Florida Ave NW, Washington, DC 20001","(38.9120365, -77.0115161777972)",0
177,177,DCDC355708,RES,CLS,920 I St NW ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,6/3/2019,TTR Sotheby's International Realty (TTRS2),785000.0,20001,"920 I St NW , Washington, DC 20001","(38.900749, -77.0244209)",0
178,178,DCDC310578,RES,CLS,633 T St NW,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/28/2019,RE/MAX Realty Services (RBE3),880000.0,20001,"633 T St NW, Washington, DC 20001","(38.9155602, -77.0104684)",0
179,179,DCDC308676,RES,CLS,210 P St NW ,Washington,"Washington, DC",3.0,1-Mar,Unit/Flat/Apartment,8/2/2019,McWilliams/Ballard Inc. (MCWB1),870000.0,20001,"210 P St NW , Washington, DC 20001","(38.9094743, -77.0139754272314)",0
180,180,DCDC308138,RES,CLS,448 M St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/20/2019,Compass (COMPS1),755000.0,20001,"448 M St NW , Washington, DC 20001","(38.90540195, -77.0182640683398)",0
181,181,DCDC261222,RES,CLS,448 M St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/14/2019,Compass (COMPS1),725000.0,20001,"448 M St NW , Washington, DC 20001","(38.90540195, -77.0182640683398)",0
182,182,DCDC102330,RES,CLS,319 R St NW,Washington,"Washington, DC",5.0,1-Mar,Row/Townhouse,6/11/2019,TTR Sotheby's International Realty (TTRS4),850000.0,20001,"319 R St NW, Washington, DC 20001","(38.912601, -77.0125263)",0
183,183,DCDC101980,RES,CLS,925 H St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/7/2019,McWilliams/Ballard Inc. (MCWB1),867000.0,20001,"925 H St NW , Washington, DC 20001","(38.899973, -77.024366)",0
184,184,1000388862,RES,CLS,1922 1st St NW ,Washington,"Washington, DC",3.0,Mar-00,End of Row/Townhouse,6/28/2019,Cosmopolitan Properties Real Estate Brokerage (CSMO1),460000.0,20001,"1922 1st St NW , Washington, DC 20001","(38.91637905, -77.0124309108144)",0
185,185,1000284052,RES,CLS,37 W St NW ,Washington,"Washington, DC",3.0,Mar-00,Row/Townhouse,6/28/2019,"Independent Realty, Inc (INDR1)",800000.0,20001,"37 W St NW , Washington, DC 20001","(38.91935735, -77.0104599278967)",0
186,0,DCDC439278,RES,CLS,324 Tennessee Ave NE,Washington,"Washington, DC",4.0,2-Mar,Row/Townhouse,8/15/2019,Non Subscribing Office (NON1),1000000.0,20002,"324 Tennessee Ave NE, Washington, DC 20002","(38.89450505, -76.9866287222622)",0
187,1,DCDC438344,RES,CLS,1214 Orren St NE,Washington,"Washington, DC",3.0,Feb-00,Row/Townhouse,8/13/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED4),826000.0,20002,"1214 Orren St NE, Washington, DC 20002","(38.90267475, -76.9858954818548)",0
188,2,DCDC438010,RES,CLS,1508 F St NE ,Washington,"Washington, DC",2.0,2,End of Row/Townhouse,8/16/2019,Compass (COMPS2),450000.0,20002,"1508 F St NE , Washington, DC 20002","(38.8968141, -76.9832219000609)",0
189,3,DCDC437928,RES,CLS,311 16th St NE,Washington,"Washington, DC",3.0,3,End of Row/Townhouse,8/30/2019,Fairfax Realty Elite (FXR4),762500.0,20002,"311 16th St NE, Washington, DC 20002","(38.89382435, -76.9819895752452)",0
190,4,DCDC437938,RES,CLS,220 Adams St NE,Washington,"Washington, DC",3.0,2,Row/Townhouse,8/28/2019,Compass (COMPS6),635000.0,20002,"220 Adams St NE, Washington, DC 20002","(38.92039165, -77.0026692284946)",0
191,5,DCDC437424,RES,CLS,1508 F St NE ,Washington,"Washington, DC",2.0,2,End of Row/Townhouse,8/15/2019,Compass (COMPS2),629900.0,20002,"1508 F St NE , Washington, DC 20002","(38.8968141, -76.9832219000609)",0
192,6,DCDC100473,RES,CLS,224 15th St NE,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,8/26/2019,TTR Sotheby's International Realty (TTRS5),835125.0,20002,"224 15th St NE, Washington, DC 20002","(38.89321135, -76.9838785996255)",0
193,7,DCDC100257,RES,CLS,2008 C St NE,Washington,"Washington, DC",3.0,1,Row/Townhouse,8/28/2019,Compass (COMPS3),665000.0,20002,"2008 C St NE, Washington, DC 20002","(38.8935723, -76.9758597)",0
194,8,DCDC436912,RES,CLS,327 L St NE,Washington,"Washington, DC",3.0,2,Twin/Semi-Detached,8/13/2019,RE/MAX Allegiance (RMAX20),750000.0,20002,"327 L St NE, Washington, DC 20002","(38.90350265, -77.0011048763519)",0
195,9,DCDC436544,RES,CLS,1521 Isherwood St NE,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,8/14/2019,Compass (COMPS1),685000.0,20002,"1521 Isherwood St NE, Washington, DC 20002","(38.8952808, -76.9828147751216)",0
196,10,DCDC436364,RES,CLS,1643 Montello Ave NE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/16/2019,RLAH Real Estate (RLAH2),285900.0,20002,"1643 Montello Ave NE , Washington, DC 20002","(38.90808615, -76.9861924473598)",0
197,11,DCDC435968,RES,CLS,1315 Emerald St NE,Washington,"Washington, DC",3.0,1-Jan,Row/Townhouse,8/13/2019,Compass (COMPS1),772400.0,20002,"1315 Emerald St NE, Washington, DC 20002","(38.89659235, -76.9877010053524)",0
198,12,DCDC435944,RES,CLS,2315 3rd St NE,Washington,"Washington, DC",2.0,1-Jan,Row/Townhouse,8/9/2019,"Long & Foster Real Estate, Inc. (LNG194)",425000.0,20002,"2315 3rd St NE, Washington, DC 20002","(38.920661, -77.00180755)",0
