,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,Zip Code
22,"1090 I St NW, Washington, DC 20001, USA","{'location': {'lat': 38.9006874, 'lng': -77.0269379}, 'viewport': {'northeast': {'lat': 38.90204827989272, 'lng': -77.02564652010729}, 'southwest': {'lat': 38.89934862010728, 'lng': -77.02834617989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ae11be5bbf55450b143ba2ea318cf2f223c99207,Milk Bar Mini: CityCenterDC,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112324371848494841422/photos"">Eric Jaw</a>'], 'photo_reference': 'CmRaAAAA82mwpM-xlBZjt_v8kF_az2LyJg-xVhQ-1JRbhWeTMJDvTDxDVQFxzsY757Tqgd_UWXjRkSaY_ZQzEBFttNgAGGKGxKR90WqWC6HtTVC5uR0f4yw-UEV3slWgGqURstufEhCO9OxQbTp9MOucRxW59EX6GhSnQq5d4T4WY4_o04QEMnslJShafw', 'width': 3120}]",ChIJrTDB8pO3t4kR0uEZfS3YWZw,"{'compound_code': 'WX2F+76 Washington, District of Columbia', 'global_code': '87C4WX2F+76'}",2,3.5,ChIJrTDB8pO3t4kR0uEZfS3YWZw,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",526,20001
23,"1000 H St NW, Washington, DC 20001, USA","{'location': {'lat': 38.899535, 'lng': -77.02696399999999}, 'viewport': {'northeast': {'lat': 38.90102157989273, 'lng': -77.02561602010728}, 'southwest': {'lat': 38.89832192010728, 'lng': -77.02831567989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,2f6681e2f49799e1c958444f3211deffdda20672,Starbucks,{'open_now': True},"[{'height': 3829, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117896860070068032531/photos"">Dwayne Blackwell</a>'], 'photo_reference': 'CmRaAAAAJXhobSJ4lWeGOYYjx_5hCuW3_YCD2oDaPi6x0xgPPcrd-8kvBu7M1HDG2T4LlqRIpLcZUbyJruzSEWXOESADCFrDStfDQN1SptTcnWLVZcgx7n6OhmTTInQz44EM922TEhDyO8N0tiYVKbOPsWLq1ZLJGhSnD37OaARan9ak_sVat6bkJpGfgw', 'width': 2872}]",ChIJSzcUXpG3t4kRLEuK5tPJTdc,"{'compound_code': 'VXXF+R6 Washington, District of Columbia', 'global_code': '87C4VXXF+R6'}",2,3.7,ChIJSzcUXpG3t4kRLEuK5tPJTdc,"['cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment']",181,20001
24,"920 Massachusetts Ave NW, Washington, DC 20001, USA","{'location': {'lat': 38.9031732, 'lng': -77.0255069}, 'viewport': {'northeast': {'lat': 38.90456807989272, 'lng': -77.02418717010728}, 'southwest': {'lat': 38.90186842010728, 'lng': -77.02688682989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,b7e39112c51b029531bb4f16086b5cc546eec2ba,West Wing Cafe,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAAxSgFvIQKt4AXYwI1WPR-nDIvaEbolX65_PNQ--1GHiexKeZ-5nHmVUq7v2J2zhtB7axsDaOjTJbKP_EonZFvwVD2mjPFtfBoT_EnFylFs2yYGuFfPCLKJniV49ZEaRojEhDMuLqMdNBriRtWPXlVoQVTGhR6aloYxr1P1xlNu-9H2bPe5990kQ', 'width': 3024}]",ChIJoz0jD5O3t4kRxm9QWysrGAk,"{'compound_code': 'WX3F+7Q Washington, District of Columbia', 'global_code': '87C4WX3F+7Q'}",,4.2,ChIJoz0jD5O3t4kRxm9QWysrGAk,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",106,20001
25,"1023 7th St NW, Washington, DC 20001, USA","{'location': {'lat': 38.9037787, 'lng': -77.0216605}, 'viewport': {'northeast': {'lat': 38.90512717989272, 'lng': -77.02044232010726}, 'southwest': {'lat': 38.90242752010727, 'lng': -77.02314197989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,1871753f2e1005bbefbebbd14bc0336497e1fd4e,Compass Coffee,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113429027895549484400/photos"">Leonardo Kluppel</a>'], 'photo_reference': 'CmRaAAAAHR0wQEXpI0HX9WYtHX54LeAW9AoEnE_qW_mR4ToCQCs3P5cQ4oysFem-u7W4hAeVuJfxiGo9yB4RcMUC8Ww89oCH1UjrZStFfYKc7UOl2WBkrgzodeP3ZRNfBkdNb9p3EhArWslDZzH0mhxD-YYN4453GhQmJPejUisiKfM6rW0HZ6wwXbxr0Q', 'width': 4032}]",ChIJ_zsRhLS3t4kRePISlgJWHEI,"{'compound_code': 'WX3H+G8 Washington, District of Columbia', 'global_code': '87C4WX3H+G8'}",,4.7,ChIJ_zsRhLS3t4kRePISlgJWHEI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",15,20001
26,"435 11th St NW, Washington, DC 20004, USA","{'location': {'lat': 38.896, 'lng': -77.026736}, 'viewport': {'northeast': {'lat': 38.89734657989272, 'lng': -77.02553932010727}, 'southwest': {'lat': 38.89464692010727, 'lng': -77.0282389798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,2ef5a4c0a358b25e968bcd764e26dfd0d88e9812,Peet's Coffee,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116970919668246775512/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAmsm3_9VDKk0M1eGheING7iZMJphoqWu6tJ6rX5DrHk2QeSNR2BSXukOw92T-BhTVZmohOX5gCsN4-DSYaWLHush1Uiif44-vlQsDd8QtH4zarO-N6mQOYtgNAKjt125hEhAck3nUP6uvqFctj2d10SQ7GhSmqiUjFKZiT3-4xlLz4hr9AN1bgA', 'width': 3264}]",ChIJUYmDuZC3t4kRU04ESW3XH94,"{'compound_code': 'VXWF+C8 Washington, District of Columbia', 'global_code': '87C4VXWF+C8'}",1,4.3,ChIJUYmDuZC3t4kRU04ESW3XH94,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",215,20004
27,"904 Palmer Alley NW, Washington, DC 20268, USA","{'location': {'lat': 38.9002631, 'lng': -77.0241904}, 'viewport': {'northeast': {'lat': 38.90166162989271, 'lng': -77.02274022010727}, 'southwest': {'lat': 38.89896197010727, 'lng': -77.02543987989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,04169ae1251fd1957480b2a90c2771a4f317febb,Dolcezza Gelato & Coffee,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109116123978428851692/photos"">James Mowery</a>'], 'photo_reference': 'CmRaAAAAZL2ICq8cSVNQGxuYyf8AplJwEM1qJwGsW0aNpLFyajVxIzw7BUXzo9UroOVnLJ0mVG1IUUMufdhjWrtGANALxTYtct9wlRwZaQora3mirLEWb6dWdCV0Kdz3Jf1F1WKrEhAYScjRkmUBvK5_7FV6kzPAGhT1aOf67Y6Lwm-p4pwTaFTZrU_pJQ', 'width': 3024}]",ChIJ4T6t3pO3t4kRgw6AQ41nDqc,"{'compound_code': 'WX2G+48 Washington, District of Columbia', 'global_code': '87C4WX2G+48'}",2,4.5,ChIJ4T6t3pO3t4kRgw6AQ41nDqc,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",612,20268
28,"1847 7th St NW, Washington, DC 20001, USA","{'location': {'lat': 38.915238, 'lng': -77.021727}, 'viewport': {'northeast': {'lat': 38.91658802989272, 'lng': -77.02047472010729}, 'southwest': {'lat': 38.91388837010727, 'lng': -77.02317437989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,68f8f3b73aa0e2b5a71ed04fed79a7ac6cec3fa9,Calabash Tea & Tonic,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113547530762298905456/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAXTL0hUjOayMnWvgTQmORjA2qT5rTNEPr3FkjwI99P1zXGxDcYR-QZtzI59FdV2fmgk8URmBvfpgb6Vcfkkwi4m5VCRePUh8b_ts-8lDXkkmhwmNzSyjaSbZZ2Te7QnWBEhClPQPBHJDRYLpg13jcjz6EGhR04M1bwtFCwsuaiCE9cbNsZOc6FQ', 'width': 3024}]",ChIJh61kq_q3t4kRbrIrSUqsOXo,"{'compound_code': 'WX8H+38 Washington, District of Columbia', 'global_code': '87C4WX8H+38'}",2,4.9,ChIJh61kq_q3t4kRbrIrSUqsOXo,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",575,20001
29,"640 14th St NW #2004, Washington, DC 20005, USA","{'location': {'lat': 38.8978545, 'lng': -77.0322077}, 'viewport': {'northeast': {'lat': 38.89920522989273, 'lng': -77.03075297010729}, 'southwest': {'lat': 38.89650557010729, 'lng': -77.03345262989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,4b21d296407a57ddafc449e1970d6e46bee04dde,Swing's Coffee,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101702172664722628570/photos"">Majed Al-Ansari</a>'], 'photo_reference': 'CmRaAAAAZLlh-zps18h8Fcb26r_6pjSzh6jBHHDQA4WXUgSyBcoy8zlbeq9QW9rGuL3CHUvpvY9W87aq-J2P77jlH_Fd6b2lsonGyZCTgBBUrTOjG1GlNZ3R8Bhm6CpK6_tSRfh8EhAf5CjhVCydpsFXAIbSBsE_GhTX-mOInYS2DE1w6zsVYeQ2rxC6Pw', 'width': 4032}]",ChIJjXqry5e3t4kRq07DF2lAlGo,"{'compound_code': 'VXX9+44 Washington, District of Columbia', 'global_code': '87C4VXX9+44'}",1,4.6,ChIJjXqry5e3t4kRq07DF2lAlGo,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",227,20005
30,"443 7th St NW, Washington, DC 20004, USA","{'location': {'lat': 38.895996, 'lng': -77.02178099999999}, 'viewport': {'northeast': {'lat': 38.89734497989273, 'lng': -77.02050507010726}, 'southwest': {'lat': 38.89464532010728, 'lng': -77.02320472989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,156fbe4617463de4039319403e1e422aa712383a,Starbucks,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100243606762811056730/photos"">r1 seo</a>'], 'photo_reference': 'CmRaAAAAWR_i-c6_nsmsBZCRNvi2hywoGF2c83Ru5OXA8NTfVGplq8lfKiK3f1Y8IG0Z9VgoItArRRDo73lAkBRaZ11sxETOrbcuKZymlFKnLGktQ738LlpnSLMsQ9kWoCb66X0wEhBI7Kl8_NLJlH7dCCJq3x3kGhTt3A5zHK6pkYvhfGGSGitNCEvq3w', 'width': 5333}]",ChIJZSrV3o-3t4kRBQL84RrmS48,"{'compound_code': 'VXWH+97 Washington, District of Columbia', 'global_code': '87C4VXWH+97'}",2,3.9,ChIJZSrV3o-3t4kRBQL84RrmS48,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",322,20004
31,"440 K St NW, Washington, DC 20001, USA","{'location': {'lat': 38.9022986, 'lng': -77.0171797}, 'viewport': {'northeast': {'lat': 38.90376117989273, 'lng': -77.01582742010729}, 'southwest': {'lat': 38.90106152010728, 'lng': -77.01852707989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,37505eb0c565366894945ae52caf0678826ed06c,A Baked Joint,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100732590493616536082/photos"">Harold Manarang</a>'], 'photo_reference': 'CmRaAAAACPqmpGpMDLKRg5K2XSdB2hTd068LNxU9GKVTeNdF6UddAPxxMW8FnTU2etNqWFWjjRuFvLndN_1sSuVr5MpnhaeKj5rHYuUBkF-_fwficN4hm87j7q5AIgTqX5S9wGm2EhBENUHXPiY2ysdKW7PxgYAcGhRcmtRPNVV6XomfboJ9pvFIDsRJuA', 'width': 3840}]",ChIJCbjejIy3t4kRzLe4Ok4s7CE,"{'compound_code': 'WX2M+W4 Washington, District of Columbia', 'global_code': '87C4WX2M+W4'}",2,4.6,ChIJCbjejIy3t4kRzLe4Ok4s7CE,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",1085,20001
32,"750 9th St NW, Washington, DC 20001, USA","{'location': {'lat': 38.89940300000001, 'lng': -77.024172}, 'viewport': {'northeast': {'lat': 38.90075097989272, 'lng': -77.02273157010727}, 'southwest': {'lat': 38.89805132010728, 'lng': -77.02543122989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,d23025d91013957c2e9868658353a3e0d77375d1,Atrium Cafe DC,{'open_now': False},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105345650773692197416/photos"">Atrium Cafe</a>'], 'photo_reference': 'CmRaAAAAVQc79RsiixqGNWhjkTaM3JNUBVIQA6NbDCnB0lMk64mSFN4zJOgVdQ8R2gzEeyrJdwL9Y1PtnC-z05HXACmzz2m2pKimGZukX6m5RE_hgMy9chm5hSrTK8WwOH6UjwzKEhA2gyiMH9J71aTKdKgERwIVGhQ3ZSOOp2F6qgQIbkz-bXHKzLAHKQ', 'width': 5312}]",ChIJldJnhJG3t4kR7Libs_eOb3c,"{'compound_code': 'VXXG+Q8 Washington, District of Columbia', 'global_code': '87C4VXXG+Q8'}",2,3.4,ChIJldJnhJG3t4kR7Libs_eOb3c,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",33,20001
33,"1739 New Jersey Ave NW, Washington, DC 20001, USA","{'location': {'lat': 38.9136837, 'lng': -77.0173179}, 'viewport': {'northeast': {'lat': 38.91507072989272, 'lng': -77.01598582010726}, 'southwest': {'lat': 38.91237107010728, 'lng': -77.01868547989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,2483007cae54f27612e08672d488f054b8a1e1e7,Dunkin',{'open_now': True},"[{'height': 337, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106277866481220255212/photos"">Dunkin&#39; Donuts</a>'], 'photo_reference': 'CmRaAAAA-j4DuZ0bSP9_UdLMPiZdNmXqPQx-L3SjBPwKVMjlQutAccdf1vJCwTRXFCuUjMFs-0F_DQ_W9tPYXy3NcW_CK6JreEKlfUo9_tKgqOA2JVyQvFZaRHyucYWNrvS5p9q2EhA9Fkloou7bY0J3iu7Lf8k6GhQG-L8erVnRTLHtSf9W2ADZLaTKig', 'width': 600}]",ChIJaat0lvC3t4kRg8VjQNEwbPs,"{'compound_code': 'WX7M+F3 Washington, District of Columbia', 'global_code': '87C4WX7M+F3'}",1,3.6,ChIJaat0lvC3t4kRg8VjQNEwbPs,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",153,20001
34,"2714 Georgia Ave NW, Washington, DC 20001, USA","{'location': {'lat': 38.92556889999999, 'lng': -77.0230955}, 'viewport': {'northeast': {'lat': 38.92693552989272, 'lng': -77.02172667010727}, 'southwest': {'lat': 38.92423587010727, 'lng': -77.02442632989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,ba8ae9228f5af6bb012af0e7a6c6d6720ac7102e,Sankofa Video Books & Café,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107220376898558589184/photos"">Khalilah X</a>'], 'photo_reference': 'CmRaAAAA1L5B3MWvl1notgZFANZeOxaiizlbDG8yvDY3yr4yhrQlGIm_j24b9HSgpWkjsYW3Jxvg4OKL5WkVXd2M_Z45DVIyU54X32RkTgKn9R3EZSqb3g0geGun1mIStyzcnoBZEhDJ87lfITo62LCRHdgpW9ueGhSWRSgUFk91go-JCHoIuLxtoBQqew', 'width': 1960}]",ChIJidHTXh3It4kRzPt7gC6qgOg,"{'compound_code': 'WXGG+6Q Washington, District of Columbia', 'global_code': '87C4WXGG+6Q'}",1,4.8,ChIJidHTXh3It4kRzPt7gC6qgOg,"['book_store', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",328,20001
35,"2904 Georgia Ave NW, Washington, DC 20001, USA","{'location': {'lat': 38.9272665, 'lng': -77.0232766}, 'viewport': {'northeast': {'lat': 38.92863092989272, 'lng': -77.02177607010728}, 'southwest': {'lat': 38.92593127010728, 'lng': -77.02447572989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,f7bd301b358c0e4c2eb2fa152c7544f852016fd8,Harrar Coffee & Roastery,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAARPZSp8-N6F1aPrIezm9MGxALBuk0O9JjKhmqc4aFQSbhQ7_UuL9nesB5gM_hQU79Rige2tMLIImKJCP-y_tTgNHJ2JFTeD4s2skNBKthP3ZT1nzAte1_d_Vz0C_Psd95EhBKUbK93y9afRm63e1m7LMAGhTyAXi50Fgmbf_7QDEXeDMJxq-vqQ', 'width': 2448}]",ChIJOZ8xPR3It4kR8ECNuCZMk6Q,"{'compound_code': 'WXGG+WM Washington, District of Columbia', 'global_code': '87C4WXGG+WM'}",1,4.7,ChIJOZ8xPR3It4kR8ECNuCZMk6Q,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",139,20001
36,"601 13th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.8979283, 'lng': -77.02932539999999}, 'viewport': {'northeast': {'lat': 38.89928047989272, 'lng': -77.02816777010727}, 'southwest': {'lat': 38.89658082010727, 'lng': -77.03086742989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,14c456d6a04f2a77e2a45a21bbd74bf53c580fce,Peet's Coffee,{'open_now': True},"[{'height': 3860, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112044752023826805717/photos"">Sam Odle</a>'], 'photo_reference': 'CmRaAAAAKHgxc-aaDixY4FQ7wzGECM2NIw6NHGPbS-6zVPGTyTcK5xnZ_ARS1tnaFg36fzeA_gvxGILVlOL2PfZxrH5ai0iDEHC0HdFO8mpDVY6jgygXWCztNiR64AWBJwYn7QkkEhDVk2Yh9Z31kYmFBXvD3kbkGhQs5du7BG43SxRYC2IQBUNmnEXFHQ', 'width': 12544}]",ChIJUd4gHpe3t4kRvcGd66YOB6c,"{'compound_code': 'VXXC+57 Washington, District of Columbia', 'global_code': '87C4VXXC+57'}",1,4.3,ChIJUd4gHpe3t4kRvcGd66YOB6c,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",179,20005
37,"1423 H St NW, Washington, DC 20005, USA","{'location': {'lat': 38.9003448, 'lng': -77.0328991}, 'viewport': {'northeast': {'lat': 38.90163052989272, 'lng': -77.03154897010728}, 'southwest': {'lat': 38.89893087010727, 'lng': -77.03424862989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,beafef72f72508ff3585fde6df9540cd74e1b851,Cafe Chocolat,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAAaSQ4pxd5upbzJQWoZ9mn1GXhmVXX2FuUlAft-alf-58rIfSfHau6FgL4QINHXtzwvCLh-o-TQjwRLVP6G75tLcLZdZN7O9XvcXvysa2P8F6fEvhMhf_PkFgq3Hoq19_ZEhAeGjQIDwCnau8xd7ChxIFmGhTaf0GUbSb0Ym0rRhV68GnBz8JWYg', 'width': 2688}]",ChIJr0idBpa3t4kRiOSVxhNo8pE,"{'compound_code': 'WX28+4R Washington, District of Columbia', 'global_code': '87C4WX28+4R'}",,4.7,ChIJr0idBpa3t4kRiOSVxhNo8pE,"['cafe', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",93,20005
38,"555 11th St NW, Washington, DC 20004, USA","{'location': {'lat': 38.896585, 'lng': -77.026956}, 'viewport': {'northeast': {'lat': 38.89793862989271, 'lng': -77.02565742010728}, 'southwest': {'lat': 38.89523897010727, 'lng': -77.02835707989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,8315fc4f0c27b1c486a84b14f6cfb01859a3aecc,Starbucks,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101706657339653437880/photos"">Robert Nickell</a>'], 'photo_reference': 'CmRaAAAAA4QlW9fiaX3UYjsdgXFpI2icL-wvf-KlSLsS3LQXiHgMflxE_tyV6F5Qrxmk2ZdDe6jSvmjJnMBURUNO7zJsuikBhpFD4Tuw6jxX94zHjHRxiYZ_5x_R75yPRtmGgmz2EhCw-fBh67w2glrRWmdJwwbnGhSwIH15cvCZwm2HAdcadd6sakYCBw', 'width': 1080}]",ChIJ94PFxZC3t4kRROPTKVGeOgg,"{'compound_code': 'VXWF+J6 Washington, District of Columbia', 'global_code': '87C4VXWF+J6'}",2,4.2,ChIJ94PFxZC3t4kRROPTKVGeOgg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",255,20004
39,"1924 14th St NW, Washington, DC 20009, USA","{'location': {'lat': 38.916441, 'lng': -77.03209749999999}, 'viewport': {'northeast': {'lat': 38.91779007989273, 'lng': -77.03068687010727}, 'southwest': {'lat': 38.91509042010728, 'lng': -77.03338652989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,650c1175f4af156a2bbc13fff60de90c19c6c458,The Wydown Coffee Bar,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116698209982892625040/photos"">Kevin Stanley</a>'], 'photo_reference': 'CmRaAAAASGes_cX39rDPj6eGQ3ZzuTxgfzkvJYhZJ4HrPUGGziuIaIFULnWfwu1MxnKgy-hAxn0cTtclsNIGiz4TBRImbE222xZev_7VBRP_4c103GLjS-7EUTGvYr-qJk-IRA_JEhD2_osIb_giNUXZ8xce05goGhSEj6xaZuT73Xm2kvob4WC8KjE-VA', 'width': 3264}]",ChIJrSfNNOa3t4kRTbW-qre9u2Q,"{'compound_code': 'WX89+H5 Washington, District of Columbia', 'global_code': '87C4WX89+H5'}",1,4.4,ChIJrSfNNOa3t4kRTbW-qre9u2Q,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",233,20009
40,"401 8th St NE, Washington, DC 20002, USA","{'location': {'lat': 38.8949388, 'lng': -76.9947586}, 'viewport': {'northeast': {'lat': 38.89628842989272, 'lng': -76.99351282010728}, 'southwest': {'lat': 38.89358877010728, 'lng': -76.99621247989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,e522b96837e18012c9c85788a4394d841b472082,Jacob's Coffee House,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117006154566116791477/photos"">Alexis G</a>'], 'photo_reference': 'CmRaAAAAxBF2qFNfpsVTtv52tczQKltd5ZBigblpQaNlk2t5pDJ88IekLBtVeZfA5YpxEuYJTJfgAG4iOeefamMyIi9yvBsgt2R0DLZ9Bd1mB1fEoLpBXYtiPoQ7UCe6Vb-rinitEhAWEBnWEiCi9Y7tNKFcBekwGhSOPiY1SLrcy09w0IaGnPax67l_jg', 'width': 4048}]",ChIJE3ctuTu4t4kRN1MzGM-NZXs,"{'compound_code': 'V2V4+X3 Washington, District of Columbia', 'global_code': '87C5V2V4+X3'}",1,4.5,ChIJE3ctuTu4t4kRN1MzGM-NZXs,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",230,20002
41,"1275 First St NE, Washington, DC 20002, USA","{'location': {'lat': 38.9068102, 'lng': -77.00541009999999}, 'viewport': {'northeast': {'lat': 38.90813177989272, 'lng': -77.00429967010727}, 'southwest': {'lat': 38.90543212010727, 'lng': -77.00699932989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,46b214b39955937f3ac6f9edbbc6c77d71822e9c,Peet's Coffee,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100264680126025080565/photos"">Amy Rahhal</a>'], 'photo_reference': 'CmRaAAAAqd3-bGOR2F7oqTFCD1apyv7jHfyBJ26ZJzmkIYthwwyT29kwChMlrrhWRxkraeCOiGxtiehF2KmkWUPfOixbFHHL2FRn9wNIPjDxtLQgK2yTr-7YoiZ8xKq2TD4d4lVsEhB7QJfnNguOuwBjrszSdXpbGhQckhdofJiVOmOV13AHlougozmlEg', 'width': 4032}]",ChIJs8xVxx64t4kRzrjZVGs2QK4,"{'compound_code': 'WX4V+PR Washington, District of Columbia', 'global_code': '87C4WX4V+PR'}",1,4.5,ChIJs8xVxx64t4kRzrjZVGs2QK4,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",73,20002
42,"Harry Thomas Way NE, Washington, DC 20002, USA","{'location': {'lat': 38.9107978, 'lng': -77.0045445}, 'viewport': {'northeast': {'lat': 38.91203942989272, 'lng': -77.00319447010727}, 'southwest': {'lat': 38.90933977010727, 'lng': -77.00589412989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,df9be076a373eee80707ffff270a7357533a748b,Qualia Coffee,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101628661047229343143/photos"">dcmusichound</a>'], 'photo_reference': 'CmRaAAAAWlIpUn1IJqnskrxlOLQ9RinBz2DFrwxSWJu1iieAzanBLt10kms7v6jlSoYy_Nkj4Z1P6Q2Z6ZR7a8Ik8MuKTY4oXJvtebaj6WzM5JstKdx2jVMdnAvnwZqQUGt9lQnLEhAJ8LEdQuoTIZipn4d9OcqKGhTKi_1hXRtl0nEMp0c2woGu0mSmwg', 'width': 3024}]",ChIJWbDigRy4t4kRltSPmzYncb0,"{'compound_code': 'WX6W+85 Washington, District of Columbia', 'global_code': '87C4WX6W+85'}",,4.5,ChIJWbDigRy4t4kRltSPmzYncb0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",101,20002
43,"1351 H St NE, Washington, DC 20002, USA","{'location': {'lat': 38.9000359, 'lng': -76.98667490000001}, 'viewport': {'northeast': {'lat': 38.90147017989272, 'lng': -76.98532477010728}, 'southwest': {'lat': 38.89877052010728, 'lng': -76.98802442989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,985c4e3f7bbd3ca16e9c55a3940f4213a6c2b315,Maketto,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118119143968933165839/photos"">James Finn</a>'], 'photo_reference': 'CmRaAAAAAosYXi6ezEHYndvm8rc5Y4DZSQXtXMhWgQk3L6sY4yS7-fQSnHEA9uEW1sclmD5EFiLW5JZzGIiBoBx_aXJJezLHXgE3SQD7D1LqW0HNWr-3wvIsUknYiGdmfQN6LBFSEhDt8dSCN5Kuj33ULl1OcTMfGhROKJ54bYBn8Q9me9PsT4wjI9HvjQ', 'width': 4032}]",ChIJOfHnD0C4t4kRfls6DT1lHZg,"{'compound_code': 'W227+28 Washington, District of Columbia', 'global_code': '87C5W227+28'}",2,4.5,ChIJOfHnD0C4t4kRfls6DT1lHZg,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",720,20002
